key,player,pick,pos,college,year,team,n_college_picks,short_college,age,bench,broad,carav,def_int,def_int_td,def_int_yards,forty,fumbles_forced,fumbles_rec,fumbles_rec_tds,fumbles_rec_yds,games,height,kick_ret,kick_ret_td,kick_ret_yds,pass_att,pass_cmp,pass_defended,pass_int,pass_td,pass_yds,punt_ret,punt_ret_td,punt_ret_yds,rec_td,rec_yards,receptions,rush_att,rush_td,rush_yds,sacks,seasons,shuttle,tackles_assists,tackles_combined,tackles_loss,tackles_solo,threecone,vertical,weight
https://www.sports-reference.com/cfb/players/anthony-henry-1.html,Anthony Henry,257.0,CB,South Florida,2001.0,,67,South Florida,22.992541177230134,15.0,126.0,0.0,5.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,11.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2,0.0,0.0,0.0,0.0,6.9,41.0,198.0
https://www.sports-reference.com/cfb/players/anthony-hill-1.html,Anthony Hill,257.0,TE,North Carolina State,2009.0,,63,North Carolina State,22.63770266749959,21.0,107.0,0.0,0.0,0.0,0.0,4.84,0.0,0.0,0.0,0.0,33.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.56,0.0,1.0,0.0,1.0,7.31,30.5,262.0
https://www.sports-reference.com/cfb/players/anthony-hitchens-1.html,Anthony Hitchens,257.0,OLB,Iowa,2014.0,,203,Iowa,22.237879715681128,23.0,116.0,0.0,1.0,0.0,0.0,4.74,2.0,2.0,0.0,0.0,42.0,72.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.45,145.0,270.0,20.0,125.0,7.15,31.5,240.0
https://www.sports-reference.com/cfb/players/anthony-jefferson-1.html,Anthony Jefferson,257.0,S,UCLA,2015.0,,166,UCLA,21.47142821830627,15.0,116.0,0.0,3.0,0.0,0.0,4.72,0.0,2.0,0.0,0.0,34.0,73.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,3.0,4.15,71.0,166.0,4.0,95.0,7.18,33.5,198.0
https://www.sports-reference.com/cfb/players/anthony-johnson-7.html,Anthony Johnson,257.0,DT,LSU,2014.0,,331,LSU,22.43137826290006,20.0,102.0,0.0,1.0,0.0,0.0,5.24,0.0,0.0,0.0,0.0,40.0,74.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.83,45.0,77.0,22.0,32.0,7.93,24.5,308.0
https://www.sports-reference.com/cfb/players/anthony-kimble-1.html,Anthony Kimble,257.0,RB,Stanford,2009.0,,190,Stanford,22.646530574565933,17.0,122.0,0.0,0.0,0.0,0.0,4.54,0.0,0.0,0.0,0.0,39.0,72.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,3.0,0.0,0.0,415.0,18.0,1940.0,0.0,4.0,4.4,0.0,0.0,0.0,0.0,7.08,36.0,216.0
https://www.sports-reference.com/cfb/players/anthony-malbrough-1.html,Anthony Malbrough,257.0,CB,Texas Tech,2000.0,,89,Texas Tech,21.65662012023708,20.0,117.0,0.0,2.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,26.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,37.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,6.73,35.5,184.0
https://www.sports-reference.com/cfb/players/anthony-mix-1.html,Anthony Mix,257.0,WR,Auburn,2006.0,,200,Auburn,22.56905154535345,18.98817085942744,111.0,0.0,0.0,0.0,0.0,4.48,0.0,0.0,0.0,0.0,49.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.303503704825857,1.0,2.0,0.0,1.0,7.066475147915815,31.5,235.0
https://www.sports-reference.com/cfb/players/anthony-morelli-1.html,Anthony Morelli,257.0,QB,Penn State,2008.0,,100,Penn State,21.16683426296707,16.0,108.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,37.0,76.0,0.0,0.0,0.0,821.0,460.0,0.0,19.0,31.0,5275.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,-121.0,0.0,4.0,4.6,0.0,0.0,0.0,0.0,7.43,26.5,231.0
https://www.sports-reference.com/cfb/players/anthony-parker-2.html,Anthony Parker,257.0,OG,Tennessee,2009.0,,207,Tennessee,22.795520959903364,24.0,105.7011678388224,0.0,0.0,0.0,0.0,5.08,0.0,0.0,0.0,0.0,38.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.641900556977296,1.0,3.0,0.0,2.0,7.686327605293062,29.65436501991327,297.0
https://www.sports-reference.com/cfb/players/anthony-pudewell-1.html,Anthony Pudewell,257.0,TE,Nevada,2007.0,,55,Nevada,21.88024718797436,15.0,101.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,45.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.41,0.0,2.0,0.0,2.0,7.31,25.5,250.0
https://www.sports-reference.com/cfb/players/anthony-sherman-1.html,Anthony Sherman,257.0,FB,Connecticut,2011.0,,64,Connecticut,21.44371764685245,32.0,111.0,0.0,0.0,0.0,0.0,4.74,1.0,0.0,0.0,0.0,51.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,61.0,0.0,4.0,4.41,19.0,63.0,0.0,44.0,7.23,32.5,242.0
https://www.sports-reference.com/cfb/players/anthony-smith-1.html,Anthony Smith,257.0,S,Syracuse,2006.0,,100,Syracuse,22.781606855190354,18.0,125.0,0.0,14.0,1.0,0.0,4.71,2.0,1.0,0.0,3.0,46.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.35,21.0,71.0,5.0,50.0,6.75,41.0,194.0
https://www.sports-reference.com/cfb/players/anthony-spencer-1.html,Anthony Spencer,257.0,DE,Purdue,2007.0,,112,Purdue,22.531586738937847,30.0,112.0,0.0,0.0,0.0,0.0,4.7,8.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,2.0,4.43,31.0,115.0,33.0,84.0,7.14,32.5,261.0
https://www.sports-reference.com/cfb/players/anthony-steen-1.html,Anthony Steen,257.0,OG,Alabama,2014.0,,337,Alabama,22.408032111381893,26.590009151114145,100.11500248554852,0.0,0.0,0.0,0.0,5.33,0.0,0.0,0.0,0.0,14.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.761737856587851,0.0,1.0,0.0,1.0,7.899743288227613,27.51890877286155,314.0
https://www.sports-reference.com/cfb/players/anthony-thomas-2.html,Anthony Thomas,257.0,RB,Michigan,2001.0,,240,Michigan,21.70700091478426,20.0,115.0,0.0,0.0,0.0,0.0,4.58,0.0,0.0,0.0,0.0,44.0,74.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,846.0,49.0,4098.0,0.0,4.0,4.44,0.0,0.0,0.0,0.0,7.48,32.5,229.0
https://www.sports-reference.com/cfb/players/anthony-trucks-1.html,Anthony Trucks,257.0,OLB,Oregon,2006.0,,191,Oregon,23.02560318532823,22.0,125.0,0.0,1.0,0.0,0.0,4.76,5.0,0.0,0.0,0.0,12.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,4.14,37.0,99.0,16.0,62.0,7.0,37.0,233.0
https://www.sports-reference.com/cfb/players/anthony-waters-1.html,Anthony Waters,257.0,ILB,Clemson,2007.0,,217,Clemson,22.901259073995607,25.0,120.13943068640029,0.0,0.0,0.0,0.0,4.59,0.0,0.0,0.0,0.0,13.0,75.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,4.286396162582372,38.0,105.0,13.0,67.0,7.091527797179355,35.131677686718106,245.0
https://www.sports-reference.com/cfb/players/anthony-weaver-1.html,Anthony Weaver,257.0,DT,Notre Dame,2002.0,,240,Notre Dame,23.69583137224119,24.0,109.0,0.0,3.0,0.0,0.0,4.95,0.0,0.0,0.0,0.0,22.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.31,0.0,0.0,0.0,0.0,7.37,32.5,296.0
https://www.sports-reference.com/cfb/players/antoine-caldwell-1.html,Antoine Caldwell,257.0,C,Alabama,2009.0,,337,Alabama,22.753030378551475,23.0,111.0,0.0,0.0,0.0,0.0,5.24,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04,0.0,0.0,0.0,0.0,7.96,28.0,309.0
https://www.sports-reference.com/cfb/players/antoine-cason-1.html,Antoine Cason,257.0,CB,Arizona,2008.0,,87,Arizona,22.02750135765607,20.0,128.0,0.0,15.0,3.0,0.0,4.45,3.0,0.0,0.0,0.0,46.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.08,40.0,183.0,9.0,143.0,6.8089059358541295,35.5,191.0
https://www.sports-reference.com/cfb/players/antoine-harris-1.html,Antoine Harris,257.0,TE,Louisville,2001.0,,142,Louisville,23.302408644932953,11.0,111.07973267533438,0.0,5.0,0.0,0.0,4.93,0.0,0.0,0.0,0.0,40.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,4.510081447215951,0.0,0.0,0.0,0.0,7.4035672494346025,31.272672811911576,260.0
https://www.sports-reference.com/cfb/players/antone-exum-1.html,Antone Exum,257.0,CB,Virginia Tech,2014.0,,195,Virginia Tech,22.32359374016038,17.0,117.0,0.0,6.0,0.0,0.0,4.59,5.0,1.0,0.0,0.0,44.0,72.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.0,4.13,76.0,186.0,9.0,110.0,7.05,35.0,213.0
https://www.sports-reference.com/cfb/players/antonio-allen-1.html,Antonio Allen,257.0,S,South Carolina,2012.0,,165,South Carolina,22.205382623388623,17.0,118.0,0.0,4.0,2.0,0.0,4.58,6.0,0.0,0.0,25.0,38.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,4.25,80.0,198.0,21.0,118.0,7.02,34.0,210.0
https://www.sports-reference.com/cfb/players/antonio-andrews-1.html,Antonio Andrews,257.0,RB,Western Kentucky,2014.0,,35,SMALL SCHOOL,21.306797374012753,20.0,106.0,0.0,0.0,0.0,0.0,4.82,0.0,0.0,0.0,0.0,42.0,70.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,37.0,0.0,1.0,0.0,3.0,0.0,0.0,618.0,29.0,3674.0,0.0,4.0,4.49,1.0,4.0,0.0,3.0,7.24,29.5,225.0
https://www.sports-reference.com/cfb/players/antonio-brown-1.html,Antonio Brown,257.0,WR,Central Michigan,2010.0,,34,SMALL SCHOOL,21.37250344240444,13.0,105.0,0.0,0.0,0.0,0.0,4.56,0.0,0.0,0.0,0.0,41.0,70.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,1.0,26.0,0.0,3.0,0.0,22.0,0.0,0.0,72.0,4.0,531.0,0.0,3.0,4.18,0.0,0.0,0.0,0.0,6.98,33.5,186.0
https://www.sports-reference.com/cfb/players/antonio-bryant-1.html,Antonio Bryant,257.0,WR,Pittsburgh,2002.0,,143,Pittsburgh,22.233037013083962,13.238803170563301,121.0,0.0,0.0,0.0,0.0,4.57,0.0,0.0,0.0,0.0,31.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.1623401505959485,0.0,0.0,0.0,0.0,6.915422116989701,37.0,188.0
https://www.sports-reference.com/cfb/players/antonio-coleman-1.html,Antonio Coleman,257.0,OLB,Auburn,2010.0,,200,Auburn,22.92539997175322,18.0,113.0,0.0,1.0,1.0,0.0,4.76,3.0,1.0,0.0,34.0,50.0,73.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,4.0,4.434860516048952,56.0,150.0,48.0,94.0,7.326759197691088,32.489335610946085,255.0
https://www.sports-reference.com/cfb/players/antonio-cromartie-1.html,Antonio Cromartie,257.0,CB,Florida State,2006.0,,142,Florida State,23.14066637518733,18.0,132.0,0.0,5.0,2.0,0.0,4.47,0.0,0.0,0.0,61.0,25.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.134724239341198,0.0,0.0,0.0,0.0,6.820088353532446,38.0,208.0
https://www.sports-reference.com/cfb/players/antonio-fenelus-1.html,Antonio Fenelus,257.0,CB,Wisconsin,2012.0,,208,Wisconsin,21.17413393477233,20.0,109.0,0.0,9.0,1.0,0.0,4.57,3.0,2.0,0.0,0.0,52.0,68.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.2,42.0,155.0,3.0,113.0,6.8,32.0,190.0
https://www.sports-reference.com/cfb/players/antonio-garay-1.html,Antonio Garay,257.0,DE,Boston Col.,2003.0,,107,Boston Col.,23.300247377081355,26.75669254285964,111.55248732832902,0.0,1.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,8.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5311015206262155,0.0,0.0,0.0,0.0,7.494031696689887,32.1547535475172,295.0
https://www.sports-reference.com/cfb/players/antonio-malone-1.html,Antonio Malone,257.0,CB,Toledo,2006.0,,36,SMALL SCHOOL,22.17276487625986,10.0,111.0,0.0,6.0,1.0,0.0,4.59,1.0,0.0,0.0,0.0,34.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.1,18.0,38.0,2.0,20.0,7.05,34.0,200.0
https://www.sports-reference.com/cfb/players/antonio-pittman-1.html,Antonio Pittman,257.0,RB,Ohio State,2007.0,,149,Ohio State,22.814740236869998,16.0,123.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,36.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,22.0,2945.0,0.0,3.0,4.16,0.0,1.0,0.0,1.0,6.84,35.5,207.0
https://www.sports-reference.com/cfb/players/antrel-rolle-1.html,Antrel Rolle,257.0,CB,Miami (FL),2005.0,,261,Miami (FL),22.450609530965465,15.0,121.68640365144338,0.0,5.0,1.0,0.0,4.48,0.0,0.0,0.0,0.0,45.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.19280119767344,0.0,0.0,0.0,0.0,6.93997133310104,35.59365774313031,201.0
https://www.sports-reference.com/cfb/players/antwaan-randle-el-1.html,Antwaan Randle El,257.0,WR,Indiana,2002.0,,71,Indiana,21.754149167826732,16.530505300691573,119.8855961835441,0.0,0.0,0.0,0.0,4.49,0.0,0.0,0.0,0.0,44.0,70.0,0.0,0.0,0.0,1060.0,528.0,0.0,37.0,42.0,7469.0,0.0,0.0,0.0,1.0,0.0,0.0,857.0,44.0,3895.0,0.0,4.0,4.196998031025777,0.0,0.0,0.0,0.0,6.986067254791276,34.918133353524524,191.0
https://www.sports-reference.com/cfb/players/antwan-applewhite-1.html,Antwan Applewhite,257.0,DE,San Diego State,2007.0,,39,SMALL SCHOOL,22.217898587845237,25.0,115.0,0.0,1.0,0.0,0.0,4.73,1.0,0.0,0.0,36.0,34.0,75.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,3.0,4.36,41.0,108.0,18.0,67.0,7.5,35.0,250.0
https://www.sports-reference.com/cfb/players/antwan-barnes-1.html,Antwan Barnes,257.0,OLB,Florida International,2007.0,,19,SMALL SCHOOL,22.022988809214027,31.0,122.0,0.0,1.0,1.0,0.0,4.43,3.0,0.0,0.0,0.0,23.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.0,4.32,45.0,114.0,39.0,69.0,7.29,35.0,240.0
https://www.sports-reference.com/cfb/players/antwan-goodley-1.html,Antwan Goodley,257.0,WR,Baylor,2015.0,,104,Baylor,22.25255644685753,19.919776667954437,121.02361146945775,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,18.0,0.0,130.0,0.0,4.0,4.20694366530409,0.0,1.0,0.0,1.0,7.001404772080807,35.6885699627322,209.0
https://www.sports-reference.com/cfb/players/antwan-peek-1.html,Antwan Peek,257.0,OLB,Cincinnati,2003.0,,107,Cincinnati,23.565200345086254,21.0,125.0,0.0,1.0,0.0,0.0,4.65,0.0,3.0,0.0,75.0,35.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.35,0.0,0.0,0.0,0.0,7.07,37.0,246.0
https://www.sports-reference.com/cfb/players/antwoine-sanders-1.html,Antwoine Sanders,257.0,S,Utah,2003.0,,146,Utah,22.064395732438125,14.0,128.0,0.0,6.0,0.0,0.0,4.54,0.0,0.0,0.0,0.0,22.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.45,0.0,0.0,0.0,0.0,7.44,37.5,202.0
https://www.sports-reference.com/cfb/players/antwone-savage-1.html,Antwone Savage,257.0,WR,Oklahoma,2003.0,,269,Oklahoma,20.89661301767672,15.929999788049145,118.0,0.0,0.0,0.0,0.0,4.47,0.0,0.0,0.0,0.0,49.0,71.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,13.0,0.0,0.0,18.0,1.0,168.0,0.0,4.0,4.37,0.0,0.0,0.0,0.0,7.37,32.0,192.0
https://www.sports-reference.com/cfb/players/antwuan-reed-1.html,Antwuan Reed,257.0,CB,Pittsburgh,2012.0,,143,Pittsburgh,22.05463145633021,14.0,124.0,0.0,2.0,0.0,0.0,4.58,2.0,0.0,0.0,20.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.2,25.0,87.0,2.0,62.0,6.982478688544921,36.5,188.0
https://www.sports-reference.com/cfb/players/anwar-phillips-1.html,Anwar Phillips,257.0,CB,Penn State,2006.0,,100,Penn State,21.757894111516396,14.436507119709773,118.3421034643232,0.0,7.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,36.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.233977918985593,6.0,30.0,2.0,24.0,7.023189559757109,33.968878917225425,193.0
https://www.sports-reference.com/cfb/players/aq-shipley-1.html,A.Q. Shipley,257.0,C,Penn State,2009.0,,100,Penn State,22.6406407830062,33.0,100.0,0.0,0.0,0.0,0.0,5.19,0.0,0.0,0.0,0.0,38.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.4,3.0,6.0,2.0,3.0,7.46,31.0,304.0
https://www.sports-reference.com/cfb/players/aqib-talib-1.html,Aqib Talib,257.0,CB,Kansas,2008.0,,47,SMALL SCHOOL,23.560399709414718,10.0,131.0,0.0,13.0,2.0,0.0,4.44,2.0,0.0,0.0,0.0,34.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,-6.0,0.0,3.0,4.22,48.0,162.0,10.0,114.0,6.82,38.0,202.0
https://www.sports-reference.com/cfb/players/arian-foster-1.html,Arian Foster,257.0,RB,Tennessee,2009.0,,207,Tennessee,21.949463556045682,23.0,116.53365996108,0.0,0.0,0.0,0.0,4.69,0.0,0.0,0.0,0.0,47.0,73.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,650.0,23.0,2964.0,0.0,4.0,4.309152551463134,0.0,1.0,0.0,1.0,7.165368503792355,33.65713208044215,226.0
https://www.sports-reference.com/cfb/players/aric-morris-1.html,Aric Morris,257.0,S,Michigan State,2000.0,,95,Michigan State,21.49141148610478,24.0,117.20995952921047,0.0,6.0,1.0,0.0,4.56,0.0,0.0,0.0,0.0,45.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,35.0,0.0,4.0,4.261592231879824,0.0,0.0,0.0,0.0,7.133799912184474,34.28819124423552,211.0
https://www.sports-reference.com/cfb/players/aric-williams-1.html,Aric Williams,257.0,CB,Oregon State,2005.0,,54,Oregon State,22.303905184275912,8.0,117.0,0.0,9.0,0.0,0.0,4.58,0.0,0.0,0.0,0.0,38.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.208417154305662,0.0,0.0,0.0,0.0,6.987378823592053,36.0,187.0
https://www.sports-reference.com/cfb/players/arie-kouandjio-1.html,Arie Kouandjio,257.0,OG,Alabama,2015.0,,337,Alabama,22.177092276756632,23.18528906090438,97.58132395632533,0.0,0.0,0.0,0.0,5.48,0.0,0.0,0.0,0.0,14.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.806042122293849,1.0,1.0,0.0,0.0,7.950579236541985,26.04948021917356,310.0
https://www.sports-reference.com/cfb/players/arik-armstead-1.html,Arik Armstead,257.0,DE,Oregon,2015.0,,191,Oregon,23.518491785312538,24.0,117.0,0.0,0.0,0.0,0.0,5.06,1.0,2.0,0.0,0.0,35.0,79.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.53,45.0,87.0,11.0,42.0,7.57,34.0,292.0
https://www.sports-reference.com/cfb/players/armando-allen-1.html,Armando Allen,257.0,RB,Notre Dame,2011.0,,240,Notre Dame,21.007752182363653,23.0,115.97453936108853,0.0,0.0,0.0,0.0,4.59,0.0,0.0,0.0,0.0,42.0,68.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,469.0,8.0,2144.0,0.0,4.0,4.258098634727977,1.0,3.0,0.0,2.0,7.146372350806582,33.76614377852937,199.0
https://www.sports-reference.com/cfb/players/arnold-jackson-1.html,Arnold Jackson,257.0,WR,Louisville,2001.0,,142,Louisville,20.982604823983372,15.503096086352599,127.0,0.0,0.0,0.0,0.0,4.48,0.0,0.0,0.0,0.0,44.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,12.0,0.0,51.0,0.0,4.0,4.11,0.0,0.0,0.0,0.0,7.42,41.0,167.0
https://www.sports-reference.com/cfb/players/arnold-parker-1.html,Arnold Parker,257.0,S,Utah,2004.0,,146,Utah,22.515089979265223,18.0,120.0,0.0,1.0,0.0,0.0,4.54,0.0,0.0,0.0,80.0,23.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.12,0.0,0.0,0.0,0.0,6.98,35.5,213.0
https://www.sports-reference.com/cfb/players/arrelious-benn-1.html,Arrelious Benn,257.0,WR,Illinois,2010.0,,101,Illinois,22.59078395016025,20.0,118.0,0.0,0.0,0.0,0.0,4.57,0.0,0.0,0.0,0.0,37.0,73.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,62.0,3.0,282.0,0.0,3.0,4.221530308843003,0.0,8.0,0.0,8.0,7.030226526023563,37.0,219.0
https://www.sports-reference.com/cfb/players/arron-sears-1.html,Arron Sears,257.0,OG,Tennessee,2007.0,,207,Tennessee,23.766047362656415,21.0,105.67046740670764,0.0,0.0,0.0,0.0,5.09,0.0,0.0,0.0,0.0,11.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.700334515371835,0.0,1.0,0.0,1.0,7.737306020031275,29.678716021415013,319.0
https://www.sports-reference.com/cfb/players/art-carmody-1.html,Art Carmody,257.0,K,Louisville,2008.0,,142,Louisville,19.486000317416007,10.09715274520849,102.84806781840194,0.0,0.0,0.0,0.0,5.12,0.0,0.0,0.0,0.0,49.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.467207037366224,0.0,0.0,0.0,0.0,7.479975248452076,27.512364704897706,177.0
