pos,year,n_college_picks,short_college,age,bench,broad,def_int,def_int_td,def_int_yards,forty,fumbles_forced,fumbles_rec,fumbles_rec_tds,fumbles_rec_yds,games,height,kick_ret,kick_ret_td,kick_ret_yds,pass_att,pass_cmp,pass_defended,pass_int,pass_td,pass_yds,punt_ret,punt_ret_td,punt_ret_yds,rec_td,rec_yards,receptions,rush_att,rush_td,rush_yds,sacks,seasons,shuttle,tackles_assists,tackles_combined,tackles_loss,tackles_solo,threecone,vertical,weight
3,2009.0,101,23,23.402857829708427,24.0,115.0,1.0,1.0,0.0,4.98,0.0,1.0,0.0,5.0,47.0,76.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,4.41,52.0,110.0,24.0,58.0,7.31,37.5,268.0
5,2012.0,107,12,23.246093361712592,33.0,108.0,0.0,0.0,0.0,4.93,3.0,1.0,0.0,0.0,44.0,77.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,4.0,4.44,73.0,162.0,38.0,89.0,7.26,33.5,295.0
8,2011.0,100,69,22.26427848912806,21.5330770612612,113.67859296073364,2.0,0.0,0.0,4.76,8.0,0.0,0.0,0.0,47.0,72.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,22.0,9.0,4.0,4.39789275169575,101.0,270.0,25.0,169.0,7.306947779738437,32.735439897470144,243.0
3,2001.0,137,40,22.853582346973187,24.0,125.0,2.0,0.0,0.0,4.92,0.0,0.0,0.0,0.0,11.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5605440624454605,0.0,0.0,0.0,0.0,7.85,40.0,264.0
13,2003.0,190,73,22.582441480457064,27.71530748534508,92.0,0.0,0.0,0.0,5.58,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.925889627925223,0.0,0.0,0.0,0.0,8.149039603952424,25.0,347.0
20,2001.0,142,18,23.09978417170562,17.0,123.55601380427554,7.0,0.0,0.0,4.45,0.0,0.0,0.0,0.0,46.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.194068704296371,0.0,0.0,0.0,0.0,6.914591048449852,36.32332024251576,218.0
23,2004.0,217,13,22.42451992106001,13.040527435304853,121.91717842007655,0.0,0.0,0.0,4.54,0.0,0.0,0.0,0.0,37.0,75.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,15.0,0.0,0.0,42.0,2.0,340.0,0.0,3.0,4.186851712478271,0.0,0.0,0.0,0.0,6.89733515077145,35.08455857943011,196.0
3,2008.0,304,16,22.1364047744378,31.0,113.0,0.0,0.0,0.0,4.84,2.0,1.0,0.0,9.0,36.0,77.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,3.0,4.36,30.0,90.0,32.0,60.0,7.27,28.5,271.0
1,2005.0,190,73,21.88967046950256,18.0,120.0,9.0,1.0,0.0,4.43,0.0,0.0,0.0,0.0,38.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.1,0.0,0.0,0.0,0.0,7.15,37.5,197.0
19,2004.0,107,9,21.25343473462716,16.0,108.0,0.0,0.0,0.0,4.71,0.0,0.0,0.0,0.0,46.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,708.0,25.0,3725.0,0.0,4.0,4.365770888558068,0.0,0.0,0.0,0.0,7.287118346487266,31.5,209.0
19,2011.0,118,28,21.980758382364847,16.0,118.0,0.0,0.0,0.0,4.37,0.0,0.0,0.0,0.0,40.0,68.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,3.0,0.0,0.0,518.0,22.0,2618.0,0.0,4.0,4.15,3.0,16.0,0.0,13.0,6.98,37.5,188.0
1,2006.0,32,64,23.211652649959174,17.0,127.0,6.0,1.0,0.0,4.5,1.0,0.0,0.0,0.0,29.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.95,15.0,47.0,4.0,32.0,6.72,40.0,202.0
3,2010.0,104,20,23.45817121149622,22.546688728547597,112.0,0.0,0.0,0.0,4.77,2.0,0.0,0.0,0.0,39.0,75.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,19.5,3.0,4.43,41.0,115.0,31.0,74.0,7.12,34.0,266.0
3,2012.0,146,78,23.4184087726504,26.0,116.0,1.0,1.0,0.0,4.87,5.0,0.0,0.0,0.0,47.0,75.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,4.5,100.0,169.0,29.0,69.0,7.09,35.5,266.0
1,2004.0,269,53,21.907581800074038,16.344394760152113,119.7303417414567,14.0,3.0,0.0,4.52,0.0,0.0,0.0,17.0,51.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.211365027163394,0.0,0.0,0.0,0.0,6.996830703311717,34.771477314992296,196.0
23,2009.0,100,60,21.805781179706077,15.0,118.81389928134196,0.0,0.0,0.0,4.47,0.0,0.0,0.0,0.0,46.0,71.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,23.0,0.0,3.0,0.0,9.0,0.0,0.0,117.0,8.0,594.0,0.0,4.0,4.219734390073613,1.0,1.0,0.0,0.0,6.979737471009248,33.0,194.0
20,2015.0,42,64,21.57736962009179,17.10057409487939,116.65862367087956,15.0,2.0,0.0,4.61,2.0,2.0,0.0,6.0,56.0,70.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.268088295164143,84.0,304.0,14.0,220.0,7.110727082915997,33.66674547628506,200.0
15,2004.0,100,60,22.173136505839786,24.0,112.0,2.0,0.0,0.0,4.58,0.0,0.0,0.0,0.0,33.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,3.0,4.23,0.0,0.0,0.0,0.0,7.12,37.0,224.0
23,2008.0,141,10,21.506002707599613,13.916477286569204,120.0,0.0,0.0,0.0,4.35,1.0,0.0,0.0,0.0,36.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0,0.0,24.0,1.0,199.0,0.0,3.0,4.110665462201515,0.0,5.0,0.0,5.0,6.835928198720794,35.18821495471954,169.0
19,2002.0,166,76,22.91434873380242,20.0,119.0,0.0,0.0,0.0,4.57,0.0,0.0,0.0,0.0,38.0,73.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,686.0,39.0,3049.0,0.0,4.0,4.16,0.0,0.0,0.0,0.0,6.82,35.5,222.0
19,2007.0,304,16,21.98923303276361,23.280876656550987,115.0,0.0,0.0,0.0,4.47,0.0,0.0,0.0,0.0,46.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,446.0,25.0,2077.0,0.0,4.0,4.326512670716877,0.0,1.0,0.0,1.0,7.172003690782045,31.5,232.0
8,2007.0,141,10,21.334804173966106,33.0,114.72341213923062,3.0,0.0,0.0,4.78,3.0,0.0,0.0,0.0,25.0,74.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.338014353914999,88.0,215.0,21.0,127.0,7.256056724324296,33.04128081072096,239.0
13,2012.0,69,63,23.449797549458303,28.0,111.52497639958996,0.0,0.0,0.0,4.98,0.0,0.0,0.0,0.0,25.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.550191625289923,0.0,2.0,0.0,2.0,7.5201007329479586,32.5,303.0
19,2001.0,137,40,23.026334762092464,19.958622239300382,123.71834267146735,0.0,0.0,0.0,4.41,0.0,0.0,0.0,0.0,43.0,73.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,52.0,0.0,1.0,0.0,2.0,0.0,0.0,616.0,37.0,3060.0,0.0,4.0,4.191688460552603,0.0,0.0,0.0,0.0,6.930688337167549,36.58013569935613,222.0
20,2011.0,160,46,22.48573272863921,15.406017275742045,121.41589342363751,12.0,0.0,0.0,4.53,3.0,0.0,0.0,0.0,47.0,74.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.207072506150669,60.0,218.0,7.0,158.0,6.9460144967899,35.16576778422194,205.0
23,2015.0,30,64,22.3671553981264,16.0,115.0,0.0,0.0,0.0,4.57,0.0,0.0,0.0,0.0,45.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.12,1.0,4.0,0.0,3.0,7.25,35.5,220.0
23,2015.0,142,31,22.936479361309484,17.0,125.0,0.0,0.0,0.0,4.45,0.0,0.0,0.0,0.0,43.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.156020817741176,1.0,2.0,0.0,1.0,6.846756358951401,36.5,209.0
23,2004.0,44,64,22.97844055224079,17.701990298880645,129.0,0.0,0.0,0.0,4.52,0.0,0.0,0.0,0.0,30.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,5.0,1.0,45.0,0.0,4.0,4.189575406033521,0.0,0.0,0.0,0.0,6.92208027876562,37.0,213.0
23,2004.0,331,29,22.26979885101256,17.531013322857206,122.59105711520496,0.0,0.0,0.0,4.41,0.0,0.0,0.0,0.0,42.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,83.0,3.0,433.0,0.0,4.0,4.164845269915195,0.0,0.0,0.0,0.0,6.914265442542236,36.03593947535077,198.0
23,2012.0,149,52,22.931115011933944,14.0,123.0,0.0,0.0,0.0,4.39,0.0,0.0,0.0,0.0,42.0,74.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,18.0,0.0,0.0,3.0,0.0,13.0,0.0,4.0,4.15,0.0,1.0,0.0,1.0,7.03,36.5,211.0
23,2006.0,200,5,22.563051605355508,16.514073089264542,120.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,51.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,6.0,0.0,4.0,4.16,1.0,1.0,0.0,0.0,7.04,39.0,201.0
23,2015.0,240,36,23.50024955388272,17.0,122.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,37.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,8.0,0.0,23.0,0.0,3.0,4.242672204867354,0.0,2.0,0.0,2.0,7.025779222755236,38.5,232.0
23,2006.0,261,35,22.440496666661087,16.0,124.0,5.0,0.0,0.0,4.41,0.0,0.0,0.0,0.0,32.0,71.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,1.0,160.0,1.0,3.0,4.115640669762186,0.0,11.0,1.0,11.0,6.848772275119657,38.0,190.0
1,2010.0,69,63,22.648701535092197,16.0,126.0,6.0,2.0,0.0,4.38,2.0,0.0,0.0,0.0,52.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.07,89.0,238.0,14.0,149.0,6.7,36.0,193.0
1,2010.0,87,1,21.78360611762965,16.0,119.0,5.0,1.0,0.0,4.64,0.0,0.0,0.0,0.0,49.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,4.0,4.173765469385184,42.0,154.0,4.0,112.0,7.07,40.0,183.0
23,2015.0,149,52,23.192320442380133,10.0,122.0,0.0,0.0,0.0,4.42,0.0,0.0,0.0,0.0,54.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,4.15,3.0,10.0,0.0,7.0,6.859859072722298,39.0,196.0
23,2014.0,143,61,22.635885365025427,14.216586140221182,124.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,49.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,11.0,0.0,77.0,0.0,4.0,4.01,0.0,2.0,0.0,2.0,6.89,37.0,198.0
3,2013.0,165,65,24.99661446879297,14.0,128.0,2.0,2.0,0.0,4.72,2.0,0.0,0.0,0.0,52.0,79.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,4.0,4.3,54.0,161.0,37.0,107.0,6.89,35.0,266.0
23,2008.0,95,38,21.76670170569244,18.10420632740409,126.0,0.0,0.0,0.0,4.41,0.0,0.0,0.0,0.0,23.0,74.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,27.0,0.0,177.0,0.0,2.0,4.26,1.0,2.0,0.0,1.0,7.15,28.0,216.0
15,2014.0,277,77,22.215201400269567,23.0,113.0,1.0,0.0,0.0,4.7,2.0,1.0,0.0,0.0,52.0,75.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,5.0,4.32,99.0,195.0,26.0,96.0,7.25,30.0,249.0
5,2012.0,100,60,23.10443790376636,26.0,108.02514746042158,0.0,0.0,0.0,5.01,1.0,0.0,0.0,0.0,39.0,77.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,3.0,4.609406321859767,58.0,113.0,33.0,55.0,7.588877009902928,29.5,303.0
1,2011.0,149,52,21.71325215789623,15.40858328926197,111.0,4.0,1.0,0.0,4.68,5.0,0.0,0.0,0.0,46.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.09,40.0,99.0,5.0,59.0,6.95,33.0,199.0
23,2012.0,42,64,22.332865679253924,17.0,123.0,0.0,0.0,0.0,4.36,1.0,0.0,0.0,0.0,43.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,18.0,0.0,118.0,0.0,5.0,4.097614877587616,5.0,16.0,0.0,11.0,6.856331383345161,39.0,187.0
19,2014.0,142,18,21.387901024510736,19.83830330018759,118.0,0.0,0.0,0.0,4.58,0.0,0.0,0.0,0.0,40.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,404.0,30.0,2255.0,0.0,3.0,4.26,1.0,3.0,0.0,2.0,7.11,31.5,206.0
15,2013.0,165,65,22.80325197559809,15.0,113.0,7.0,0.0,0.0,4.76,3.0,0.0,0.0,0.0,51.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.26,65.0,207.0,15.0,142.0,7.3,33.0,243.0
3,2003.0,142,31,23.476334333192376,22.0,112.0,2.0,2.0,0.0,4.76,0.0,0.0,0.0,0.0,24.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.32,0.0,0.0,0.0,0.0,7.22,33.0,273.0
15,2010.0,70,3,22.619722727323865,25.0,109.0,1.0,0.0,0.0,4.62,10.0,0.0,0.0,0.0,50.0,73.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.0,4.3,51.0,136.0,46.0,85.0,7.08,35.0,244.0
23,2010.0,137,40,21.107238080999142,20.0,118.0,0.0,0.0,0.0,4.53,0.0,0.0,0.0,0.0,40.0,69.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,1.0,27.0,0.0,0.0,0.0,7.0,0.0,0.0,304.0,15.0,1955.0,0.0,4.0,4.06,0.0,8.0,0.0,8.0,6.901004281325464,37.5,172.0
1,2014.0,117,33,21.91054894862936,17.51936510877752,120.36169537871872,6.0,1.0,0.0,4.47,1.0,1.0,0.0,66.0,38.0,70.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.196974148145266,37.0,151.0,6.0,114.0,6.985397018159905,35.20111926221354,196.0
20,2004.0,160,46,21.926770067452725,17.201415398492088,118.61669681758224,3.0,1.0,0.0,4.56,0.0,0.0,0.0,0.0,23.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.24233839386134,0.0,0.0,0.0,0.0,7.050757149439085,34.400145722568354,203.0
1,2004.0,33,64,22.37798579363031,13.0,123.0,4.0,0.0,0.0,4.49,0.0,0.0,0.0,0.0,43.0,69.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,4.0,3.9,0.0,0.0,0.0,0.0,6.7,39.0,175.0
23,2010.0,57,55,22.905684795935784,18.81856214766492,121.487748060243,0.0,0.0,0.0,4.52,0.0,0.0,0.0,0.0,28.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,29.0,0.0,0.0,2.0,0.0,16.0,0.0,3.0,4.2388957421454805,0.0,0.0,0.0,0.0,6.999811997599553,35.50762567601922,225.0
23,2000.0,104,20,23.0189205049724,18.318318620230144,124.0,0.0,0.0,0.0,4.62,0.0,0.0,0.0,0.0,32.0,73.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,11.0,0.0,67.0,0.0,3.0,4.09,0.0,0.0,0.0,0.0,6.91,37.5,218.0
23,2010.0,47,64,22.426781388986075,9.0,115.0,0.0,0.0,0.0,4.66,0.0,0.0,0.0,0.0,37.0,74.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,4.0,1.0,37.0,0.0,3.0,4.57,0.0,3.0,0.0,3.0,7.1,33.0,207.0
19,2002.0,65,42,21.979124002600965,8.0,107.0,0.0,0.0,0.0,4.93,0.0,0.0,0.0,0.0,41.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,404.0,17.0,2200.0,0.0,4.0,4.39,0.0,0.0,0.0,0.0,7.25,31.0,215.0
20,2014.0,277,77,21.89561649459348,15.667061464631274,113.0,11.0,0.0,0.0,4.66,3.0,1.0,0.0,0.0,38.0,72.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.15,81.0,223.0,17.0,142.0,6.97,34.0,201.0
19,2011.0,143,61,21.673094420122997,17.0,112.0,0.0,0.0,0.0,4.56,1.0,0.0,0.0,0.0,25.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,544.0,30.0,2860.0,0.0,2.0,4.18,0.0,1.0,0.0,1.0,6.9,34.5,193.0
22,2013.0,95,38,23.08895848709347,22.0,112.0,0.0,0.0,0.0,4.75,0.0,0.0,0.0,0.0,39.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,-2.0,0.0,4.0,4.52,1.0,3.0,0.0,2.0,7.36,35.0,262.0
23,2004.0,104,14,23.35762048012129,14.872172788456936,131.0,0.0,0.0,0.0,4.53,0.0,0.0,0.0,0.0,25.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,-9.0,0.0,2.0,4.08,0.0,0.0,0.0,0.0,6.79,41.0,199.0
23,2008.0,337,0,21.624671526331596,12.98233078133856,122.0,0.0,0.0,0.0,4.54,0.0,0.0,0.0,0.0,48.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,9.0,0.0,59.0,0.0,4.0,4.26483032911503,0.0,0.0,0.0,0.0,6.971591214301909,29.5,193.0
19,2013.0,48,64,21.68923567027022,23.0,120.0,0.0,0.0,0.0,4.52,0.0,0.0,0.0,0.0,54.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,547.0,39.0,2779.0,0.0,6.0,4.35,1.0,4.0,0.0,3.0,7.07,33.5,211.0
1,2013.0,63,22,22.16247613109931,16.44132367290831,122.91932683446817,6.0,3.0,0.0,4.4,6.0,2.0,0.0,0.0,22.0,71.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.147551375010188,37.0,127.0,10.0,90.0,6.884544045272791,36.06866289222096,191.0
16,2015.0,304,16,22.796992287891467,26.0,104.0,0.0,0.0,0.0,5.12,0.0,0.0,0.0,0.0,10.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.64,1.0,2.0,0.0,1.0,7.87,31.0,307.0
1,2009.0,63,79,22.114339528931712,17.0,118.0,13.0,1.0,0.0,4.56,1.0,0.0,0.0,0.0,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,0.0,154.0,2.0,3.0,4.28,54.0,178.0,7.0,124.0,7.01,39.5,192.0
20,2008.0,195,81,20.85813455743986,19.0,111.0,5.0,1.0,0.0,4.59,2.0,1.0,0.0,5.0,40.0,71.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.44,77.0,134.0,2.0,57.0,6.94,29.0,192.0
18,2006.0,317,19,22.612496669470204,17.989723493760636,121.0,0.0,0.0,0.0,4.56,0.0,0.0,0.0,0.0,38.0,73.0,0.0,0.0,0.0,443.0,240.0,0.0,9.0,34.0,3555.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,7.0,643.0,0.0,4.0,4.17,0.0,0.0,0.0,0.0,7.07,37.5,214.0
22,2014.0,22,64,22.6065531398247,21.699926908236847,110.50944059154786,0.0,0.0,0.0,4.95,0.0,0.0,0.0,0.0,40.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.502964356385007,3.0,3.0,0.0,0.0,7.447761254185872,31.26982268833649,267.0
15,2004.0,261,35,23.161844133296945,23.54181746706604,119.78734644571018,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,23.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,2.0,142.0,0.0,3.0,4.30646227948243,0.0,0.0,0.0,0.0,7.130257422438402,35.32054811336279,250.0
20,2008.0,269,53,21.33326037242564,16.939125095771345,112.0,7.0,1.0,0.0,4.61,2.0,0.0,0.0,0.0,53.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,107.0,1.5,4.0,4.32,63.0,170.0,10.0,107.0,7.02,28.0,207.0
1,2015.0,23,64,21.8113344916752,18.0,124.0,9.0,2.0,0.0,4.37,2.0,2.0,0.0,5.0,34.0,70.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.26,38.0,112.0,4.0,74.0,6.96,36.0,187.0
23,2007.0,57,55,22.69775763173232,16.41920943677769,120.0,0.0,0.0,0.0,4.58,0.0,0.0,0.0,0.0,51.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,-5.0,0.0,5.0,4.34,1.0,3.0,0.0,2.0,6.89,36.5,208.0
19,2003.0,331,29,21.10563642676604,22.0,112.0,0.0,0.0,0.0,4.63,0.0,0.0,0.0,0.0,47.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,455.0,20.0,2056.0,0.0,4.0,4.47,0.0,0.0,0.0,0.0,7.32,32.5,213.0
5,2006.0,95,38,22.7843248780881,25.0,103.0,0.0,0.0,0.0,5.27,1.0,1.0,0.0,74.0,11.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.49,20.0,53.0,3.0,33.0,7.69,28.5,307.0
