IMDB ID,Name,Black,East Asian,Hispanic/Latino,South Asian,White,Other,Male,Female
tt0097441,glory_tt0097441,0.4543884882231673,0.0,0.0065626990486757,0.001979357154109,0.5376790153896731,0.0,0.9897482941723974,0.0102517058276026
tt0099674,godfather.part._tt0099674,0.0105637818624189,0.0103998365298713,0.1915979205078979,0.0045282176053526,0.885256324963409,0.0112571042977437,0.8076341769302505,0.1923658230697495
tt0120684,gods.and.monste_tt0120684,0.0,0.0,0.0010484563690566,0.0,0.9516303707072248,0.048369629292776,0.882918383187056,0.117081616812944
tt2528814,gods.not.dead_tt2528814,0.0531140494323225,0.0697098537588188,0.0401345605756202,0.0363519132831846,0.8186347708265196,0.0141625005840302,0.7382316619493599,0.2617683380506401
tt0120685,godzilla,0.0115105365680892,0.0082614895659549,0.038183292479472,0.0045100798747355,0.9660201504291984,0.009342641178828,0.7754525324785928,0.2245474675214072
tt5034838,godzilla.vs..ko_tt5034838,0.1567627853429512,0.1082567322048533,0.1466460398265907,0.0696659531219082,0.6866794984799699,0.0133690705329999,0.5053423100463408,0.4946576899536591
tt0831387,godzilla2014,0.0281936465021967,0.1415697870902331,0.0434927340317674,0.0079705981750591,0.8217995944575873,0.0,0.7845032116196979,0.215496788380302
tt3741700,godzilla_king_of_the_monsters,0.080896554926177,0.1578907048008171,0.0284740923019778,0.0017956634785031,0.7730429937784381,0.0,0.5765247159896209,0.4234752840103792
tt2568862,going.in.style_tt2568862,0.2422933224012149,0.0,0.0406712072226518,0.0040632075208005,0.7199536006112051,0.0,0.9239820364575044,0.0760179635424954
tt0385752,golden.compass_tt0385752,0.0,0.0095399951635005,0.0168014616976113,0.0010599994626111,0.984474836768144,0.0,0.369260881104034,0.630739118895966
tt0091129,golden_child,0.559643230498899,0.0996574656909629,0.0896461220222869,0.0101314531017148,0.246546853800129,0.0,0.7928681967784825,0.2071318032215174
tt0113189,goldeneye,0.0,0.0058035277378362,0.0406871786378384,0.0057636280141229,0.9724097174647864,0.0053488214525005,0.7207879431995985,0.2792120568004015
tt0295178,goldmember,0.1205160006003681,0.0039592697627755,0.0334310248125824,0.0526609737022964,0.8100324672759875,0.0006556651841787,0.8015519480519481,0.1984480519480519
tt2267998,gone_girl,0.0570559521181347,0.0,0.0012068584884833,0.0,0.941737189393382,0.0,0.534636134894085,0.465363865105915
tt0187078,gone_in_60_seconds,0.1646199497831545,0.0049892016223903,0.0303759240075149,0.0028760556950467,0.805911892262041,0.0093366460063561,0.9370175438596492,0.0629824561403508
tt6977338,good.boys_tt6977338,0.3117821609355907,0.0386113366776203,0.0136915919767468,0.0054710208170482,0.6601265870817428,0.0,0.8546047685718424,0.1453952314281576
tt0433383,good.night.and._tt0433383,0.0,0.0021856591509242,0.0868681698151534,0.0432801137517774,0.877542961608774,0.0,0.8968518433986092,0.1031481566013907
tt0107034,good.son_tt0107034,0.0,0.0,0.0358374606847185,0.0,0.9820812696576404,0.0179187303423592,0.7814714666949437,0.2185285333050562
tt0093105,good_morning_vietnam,0.159597211346202,0.0349083499958185,0.0308568952278135,0.0125200520021591,0.796489093991622,0.0052123801631529,1.0,0.0
tt0119217,good_will_hunting,0.0,0.004341772615689,0.0265416040743047,0.0119316308210896,0.971794965742132,0.0,0.8851357203485251,0.114864279651475
tt0092593,goodbye.childre_tt0092593,0.1108945081875905,0.0,0.0625264564999443,0.0,0.8578422635624375,0.0,0.3773775288835074,0.6226224711164926
